,index,table_id,annotator_id,premise,hypothesis,label,premise_cleaned,Rel_with_toks
1317,1317,T1576,GW1," Jeepers Creepers 3 was Release date on September 26, 2017  ( 2017-09-26 ).  The Running time of Jeepers Creepers 3 are 100 minutes.  The Box office of Jeepers Creepers 3 are $3.6 million.  The Production company of Jeepers Creepers 3 are Infinity Films, and Myriad Pictures.  ",Jeepers Creepers 3 has a run time over two hours long.,0,"jeepers creepers 3 was release date on september 26 ,  2017   (  2017 - 09 - 26  )  .   the running time of jeepers creepers 3 are 100 minutes .   the box office of jeepers creepers 3 are  $ 3 . 6 million .   the production company of jeepers creepers 3 are infinity films ,  and myriad pictures . ","[(('3', 2), ('two', 8), 0, ['Co-Hyponym']), (('two', 8), ('3', 2), 1, ['Co-Hyponym']), (('release', 4), ('run', 5), 0, ['Hyponym']), (('run', 5), ('release', 4), 1, ['Hypernym']), (('date', 5), ('time', 6), 0, ['Hypernym', 'RelatedTo']), (('time', 6), ('date', 5), 1, ['RelatedTo', 'Hyponym']), (('date', 5), ('two', 8), 0, ['RelatedTo']), (('running', 20), ('run', 5), 0, ['DerivedFrom', 'FormOf', 'RelatedTo', 'Synonym']), (('run', 5), ('running', 20), 1, ['Synonym']), (('time', 6), ('running', 20), 1, ['RelatedTo', 'HasProperty']), (('time', 21), ('run', 5), 0, ['Co-Hyponym']), (('run', 5), ('time', 21), 1, ['RelatedTo', 'Co-Hyponym']), (('time', 21), ('hours', 9), 0, ['RelatedTo', 'Co-Hyponym']), (('hours', 9), ('time', 21), 1, ['Co-Hyponym']), (('time', 21), ('long', 10), 0, ['RelatedTo']), (('long', 10), ('time', 21), 1, ['Synonym']), (('3', 25), ('two', 8), 0, ['Co-Hyponym']), (('two', 8), ('3', 25), 1, ['Co-Hyponym']), (('time', 6), ('minutes', 28), 1, ['RelatedTo']), (('3', 36), ('two', 8), 0, ['Co-Hyponym']), (('two', 8), ('3', 36), 1, ['Co-Hyponym']), (('3', 39), ('two', 8), 0, ['Co-Hyponym']), (('two', 8), ('3', 39), 1, ['Co-Hyponym']), (('6', 41), ('3', 2), 0, ['Co-Hyponym']), (('3', 2), ('6', 41), 1, ['Co-Hyponym']), (('6', 41), ('two', 8), 0, ['Co-Hyponym']), (('two', 8), ('6', 41), 1, ['Co-Hyponym']), (('production', 45), ('run', 5), 0, ['Co-Hyponym']), (('run', 5), ('production', 45), 1, ['Co-Hyponym']), (('company', 46), ('two', 8), 0, ['RelatedTo']), (('3', 50), ('two', 8), 0, ['Co-Hyponym']), (('two', 8), ('3', 50), 1, ['Co-Hyponym']), (('infinity', 52), ('time', 6), 0, ['Hypernym']), (('time', 6), ('infinity', 52), 1, ['RelatedTo', 'Hyponym'])]"
1318,1318,T1576,GW1," The Running time of Jeepers Creepers 3 are 100 minutes.  The Box office of Jeepers Creepers 3 are $3.6 million.  The Production company of Jeepers Creepers 3 are Infinity Films, and Myriad Pictures.   The Distributed by of Jeepers Creepers 3 are Screen Media Films. ",Jeepers Creepers 3 recouped it's budget at the box office.,1,"the running time of jeepers creepers 3 are 100 minutes .   the box office of jeepers creepers 3 are  $ 3 . 6 million .   the production company of jeepers creepers 3 are infinity films ,  and myriad pictures .    the distributed by of jeepers creepers 3 are screen media films . ","[(('box', 12), ('office', 11), 0, ['RelatedTo']), (('box', 10), ('office', 13), 1, ['RelatedTo']), (('6', 22), ('3', 2), 0, ['Co-Hyponym']), (('3', 2), ('6', 22), 1, ['Co-Hyponym']), (('company', 27), ('office', 11), 0, ['RelatedTo']), (('office', 11), ('company', 27), 1, ['RelatedTo'])]"
1319,1319,T1576,GW1," Jeepers Creepers 3 was Release date on September 26, 2017  ( 2017-09-26 ).  The Running time of Jeepers Creepers 3 are 100 minutes.  The Starring of Jeepers Creepers 3 are Jonathan Breck, Meg Foster, Gabrielle Haugh, Chester Rushing, Stan Shaw, Brandon Smith, Meg Wright, and Gina Philips.  The Box office of Jeepers Creepers 3 are $3.6 million. ",Jeepers Creepers 3 came out in the Fall of 2017.,2,"jeepers creepers 3 was release date on september 26 ,  2017   (  2017 - 09 - 26  )  .   the running time of jeepers creepers 3 are 100 minutes .   the starring of jeepers creepers 3 are jonathan breck ,  meg foster ,  gabrielle haugh ,  chester rushing ,  stan shaw ,  brandon smith ,  meg wright ,  and gina philips .   the box office of jeepers creepers 3 are  $ 3 . 6 million . ","[(('time', 21), ('fall', 7), 0, ['Hyponym']), (('fall', 7), ('time', 21), 1, ['Hypernym']), (('6', 73), ('3', 2), 0, ['Co-Hyponym']), (('3', 2), ('6', 73), 1, ['Co-Hyponym'])]"
1320,1320,T1576,GW28," The Cinematography of Jeepers Creepers 3 are Don E. FauntLeRoy.  The Starring of Jeepers Creepers 3 are Jonathan Breck, Meg Foster, Gabrielle Haugh, Chester Rushing, Stan Shaw, Brandon Smith, Meg Wright, and Gina Philips.  The Production company of Jeepers Creepers 3 are Infinity Films, and Myriad Pictures.   The Distributed by of Jeepers Creepers 3 are Screen Media Films. ",Jeepers Creepers 3 is small-budget African film.,0,"the cinematography of jeepers creepers 3 are don e .  fauntleroy .   the starring of jeepers creepers 3 are jonathan breck ,  meg foster ,  gabrielle haugh ,  chester rushing ,  stan shaw ,  brandon smith ,  meg wright ,  and gina philips .   the production company of jeepers creepers 3 are infinity films ,  and myriad pictures .    the distributed by of jeepers creepers 3 are screen media films . ","[(('production', 45), ('film', 8), 0, ['Hyponym']), (('film', 8), ('production', 45), 1, ['Hypernym']), (('company', 46), ('small', 4), 0, ['RelatedTo']), (('films', 53), ('film', 8), 0, ['FormOf', 'RelatedTo']), (('screen', 67), ('film', 8), 0, ['HasContext']), (('films', 69), ('film', 8), 0, ['FormOf', 'RelatedTo'])]"
1321,1321,T1576,GW28," The Running time of Jeepers Creepers 3 are 100 minutes.  The Box office of Jeepers Creepers 3 are $3.6 million.  The Production company of Jeepers Creepers 3 are Infinity Films, and Myriad Pictures.   The Distributed by of Jeepers Creepers 3 are Screen Media Films. ",Jeepers Creepers 3 was not a critical or box-office success.,1,"the running time of jeepers creepers 3 are 100 minutes .   the box office of jeepers creepers 3 are  $ 3 . 6 million .   the production company of jeepers creepers 3 are infinity films ,  and myriad pictures .    the distributed by of jeepers creepers 3 are screen media films . ","[(('box', 12), ('office', 10), 0, ['RelatedTo']), (('box', 8), ('office', 13), 1, ['RelatedTo']), (('6', 22), ('3', 2), 0, ['Co-Hyponym']), (('3', 2), ('6', 22), 1, ['Co-Hyponym']), (('company', 27), ('office', 10), 0, ['RelatedTo']), (('office', 10), ('company', 27), 1, ['RelatedTo'])]"
1322,1322,T1576,GW28," The Directed by of Jeepers Creepers 3 are Victor Salva.  The Starring of Jeepers Creepers 3 are Jonathan Breck, Meg Foster, Gabrielle Haugh, Chester Rushing, Stan Shaw, Brandon Smith, Meg Wright, and Gina Philips.  The Production company of Jeepers Creepers 3 are Infinity Films, and Myriad Pictures.   The Distributed by of Jeepers Creepers 3 are Screen Media Films. ",Jeepers Creepers 3 starred several actors.,2,"the directed by of jeepers creepers 3 are victor salva .   the starring of jeepers creepers 3 are jonathan breck ,  meg foster ,  gabrielle haugh ,  chester rushing ,  stan shaw ,  brandon smith ,  meg wright ,  and gina philips .   the production company of jeepers creepers 3 are infinity films ,  and myriad pictures .    the distributed by of jeepers creepers 3 are screen media films . ","[(('company', 45), ('several', 4), 0, ['RelatedTo'])]"
1323,1323,T1584,GW4," The Main interests of Josiah Warren are The individual, economics, and intentional communities.  The Notable ideas of Josiah Warren are Cost the limit of price, and sovereignty of the individual.  The Influences of Josiah Warren are Robert Owen.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ",Josiah Warren focused mostly on pop culture.,0,"the main interests of josiah warren are the individual ,  economics ,  and intentional communities .   the notable ideas of josiah warren are cost the limit of price ,  and sovereignty of the individual .   the influences of josiah warren are robert owen .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('individual', 8), ('pop', 5), 0, ['Hyponym']), (('pop', 5), ('individual', 8), 1, ['Hypernym']), (('individual', 33), ('pop', 5), 0, ['Hyponym']), (('pop', 5), ('individual', 33), 1, ['Hypernym'])]"
1324,1324,T1584,GW4," The Born of Josiah Warren are 1798  Boston, Massachusetts, US.  Josiah Warren was Died on April 14, 1874 (1874-04-14)  (aged 76)  Boston, Massachusetts, US.  The Main interests of Josiah Warren are The individual, economics, and intentional communities.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ",Josiah Warren lived their whole life in Boston.,1,"the born of josiah warren are 1798  boston ,  massachusetts ,  us .   josiah warren was died on april 14 ,  1874  ( 1874 - 04 - 14 )    ( aged 76 )   boston ,  massachusetts ,  us .   the main interests of josiah warren are the individual ,  economics ,  and intentional communities .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('born', 1), ('life', 5), 0, ['RelatedTo']), (('massachusetts', 9), ('boston', 7), 0, ['RelatedTo', 'dbpedia/capital']), (('boston', 7), ('massachusetts', 9), 1, ['RelatedTo', 'PartOf']), (('massachusetts', 35), ('boston', 7), 0, ['RelatedTo', 'dbpedia/capital']), (('boston', 7), ('massachusetts', 35), 1, ['RelatedTo', 'PartOf']), (('main', 40), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('main', 40), 1, ['Hyponym']), (('individual', 47), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('individual', 47), 1, ['Hyponym']), (('individual', 47), ('life', 5), 0, ['Hyponym']), (('life', 5), ('individual', 47), 1, ['Hypernym', 'RelatedTo']), (('tucker', 62), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('tucker', 62), 1, ['Hyponym']), (('pearl', 65), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('pearl', 65), 1, ['Hyponym']), (('john', 68), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('john', 68), 1, ['Hyponym']), (('mill', 70), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('mill', 70), 1, ['Hyponym']), (('individualist', 74), ('whole', 4), 0, ['Hypernym']), (('whole', 4), ('individualist', 74), 1, ['Hyponym']), (('individualist', 74), ('life', 5), 0, ['Co-Hyponym']), (('life', 5), ('individualist', 74), 1, ['Co-Hyponym'])]"
1325,1325,T1584,GW4," The School of Josiah Warren are Individualist anarchism.  The Main interests of Josiah Warren are The individual, economics, and intentional communities.  The Notable ideas of Josiah Warren are Cost the limit of price, and sovereignty of the individual.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ",Josiah Warren was a supporter of anarchism.,2,"the school of josiah warren are individualist anarchism .   the main interests of josiah warren are the individual ,  economics ,  and intentional communities .   the notable ideas of josiah warren are cost the limit of price ,  and sovereignty of the individual .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('school', 1), ('warren', 1), 0, ['Co-Hyponym']), (('warren', 1), ('school', 1), 1, ['Co-Hyponym']), (('individual', 17), ('supporter', 4), 0, ['Hyponym']), (('supporter', 4), ('individual', 17), 1, ['Hypernym']), (('individual', 42), ('supporter', 4), 0, ['Hyponym']), (('supporter', 4), ('individual', 42), 1, ['Hypernym'])]"
1326,1326,T1584,GW85," The School of Josiah Warren are Individualist anarchism.  The Main interests of Josiah Warren are The individual, economics, and intentional communities.  The Notable ideas of Josiah Warren are Cost the limit of price, and sovereignty of the individual.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ",Josiah Warren was a huge activist on communism.,0,"the school of josiah warren are individualist anarchism .   the main interests of josiah warren are the individual ,  economics ,  and intentional communities .   the notable ideas of josiah warren are cost the limit of price ,  and sovereignty of the individual .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('school', 1), ('warren', 1), 0, ['Co-Hyponym']), (('warren', 1), ('school', 1), 1, ['Co-Hyponym']), (('anarchism', 7), ('communism', 7), 0, ['Co-Hyponym']), (('communism', 7), ('anarchism', 7), 1, ['Co-Hyponym']), (('individual', 17), ('activist', 5), 0, ['Hyponym']), (('activist', 5), ('individual', 17), 1, ['Hypernym']), (('individual', 42), ('activist', 5), 0, ['Hyponym']), (('activist', 5), ('individual', 42), 1, ['Hypernym']), (('anarchism', 64), ('communism', 7), 0, ['Co-Hyponym']), (('communism', 7), ('anarchism', 64), 1, ['Co-Hyponym'])]"
1327,1327,T1584,GW85," The School of Josiah Warren are Individualist anarchism.  The Main interests of Josiah Warren are The individual, economics, and intentional communities.  The Notable ideas of Josiah Warren are Cost the limit of price, and sovereignty of the individual.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ",Josiah Warren wrote a few books on anarchism.,1,"the school of josiah warren are individualist anarchism .   the main interests of josiah warren are the individual ,  economics ,  and intentional communities .   the notable ideas of josiah warren are cost the limit of price ,  and sovereignty of the individual .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('school', 1), ('warren', 1), 0, ['Co-Hyponym']), (('warren', 1), ('school', 1), 1, ['Co-Hyponym']), (('school', 1), ('books', 5), 0, ['RelatedTo'])]"
1328,1328,T1584,GW85," The Born of Josiah Warren are 1798  Boston, Massachusetts, US.  Josiah Warren was Died on April 14, 1874 (1874-04-14)  (aged 76)  Boston, Massachusetts, US.  The School of Josiah Warren are Individualist anarchism.  The Notable ideas of Josiah Warren are Cost the limit of price, and sovereignty of the individual. ",Josiah Warren was not killed at a young age.,2,"the born of josiah warren are 1798  boston ,  massachusetts ,  us .   josiah warren was died on april 14 ,  1874  ( 1874 - 04 - 14 )    ( aged 76 )   boston ,  massachusetts ,  us .   the school of josiah warren are individualist anarchism .   the notable ideas of josiah warren are cost the limit of price ,  and sovereignty of the individual . ","[(('young', 7), ('born', 1), 1, ['RelatedTo']), (('age', 8), ('born', 1), 1, ['RelatedTo']), (('aged', 30), ('young', 7), 0, ['Antonym', 'Co-Hyponym']), (('young', 7), ('aged', 30), 1, ['Antonym', 'Co-Hyponym']), (('aged', 30), ('age', 8), 0, ['FormOf']), (('school', 40), ('warren', 1), 0, ['Co-Hyponym']), (('warren', 1), ('school', 40), 1, ['Co-Hyponym']), (('school', 40), ('age', 8), 0, ['Co-Hyponym']), (('age', 8), ('school', 40), 1, ['Co-Hyponym'])]"
1329,1329,T1584,GW1," The Born of Josiah Warren are 1798  Boston, Massachusetts, US.  Josiah Warren was Died on April 14, 1874 (1874-04-14)  (aged 76)  Boston, Massachusetts, US.  The School of Josiah Warren are Individualist anarchism.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ",Josiah Warren was born in the late 20th Century.,0,"the born of josiah warren are 1798  boston ,  massachusetts ,  us .   josiah warren was died on april 14 ,  1874  ( 1874 - 04 - 14 )    ( aged 76 )   boston ,  massachusetts ,  us .   the school of josiah warren are individualist anarchism .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('century', 8), ('us', 11), 1, ['HasContext']), (('born', 3), ('died', 16), 1, ['Antonym', 'RelatedTo', 'DistinctFrom']), (('14', 19), ('century', 8), 0, ['Co-Hyponym']), (('century', 8), ('14', 19), 1, ['Co-Hyponym']), (('14', 27), ('century', 8), 0, ['Co-Hyponym']), (('century', 8), ('14', 27), 1, ['Co-Hyponym']), (('century', 8), ('us', 37), 1, ['HasContext']), (('school', 40), ('warren', 1), 0, ['Co-Hyponym']), (('warren', 1), ('school', 40), 1, ['Co-Hyponym']), (('school', 40), ('century', 8), 0, ['Co-Hyponym']), (('century', 8), ('school', 40), 1, ['Co-Hyponym'])]"
1330,1330,T1584,GW1," The Born of Josiah Warren are 1798  Boston, Massachusetts, US.  Josiah Warren was Died on April 14, 1874 (1874-04-14)  (aged 76)  Boston, Massachusetts, US.  The Influences of Josiah Warren are Robert Owen.  The Influenced of Josiah Warren are Benjamin Tucker, Stephen Pearl Andrews, John Stuart Mill, and European Individualist anarchism.  ","Josiah Warren always lived in Boston, Massachusetts.",1,"the born of josiah warren are 1798  boston ,  massachusetts ,  us .   josiah warren was died on april 14 ,  1874  ( 1874 - 04 - 14 )    ( aged 76 )   boston ,  massachusetts ,  us .   the influences of josiah warren are robert owen .   the influenced of josiah warren are benjamin tucker ,  stephen pearl andrews ,  john stuart mill ,  and european individualist anarchism . ","[(('boston', 7), ('massachusetts', 7), 0, ['RelatedTo', 'PartOf']), (('massachusetts', 7), ('boston', 7), 1, ['RelatedTo', 'dbpedia/capital']), (('massachusetts', 9), ('boston', 5), 0, ['RelatedTo', 'dbpedia/capital']), (('boston', 5), ('massachusetts', 9), 1, ['RelatedTo', 'PartOf']), (('boston', 33), ('massachusetts', 7), 0, ['RelatedTo', 'PartOf']), (('massachusetts', 7), ('boston', 33), 1, ['RelatedTo', 'dbpedia/capital']), (('massachusetts', 35), ('boston', 5), 0, ['RelatedTo', 'dbpedia/capital']), (('boston', 5), ('massachusetts', 35), 1, ['RelatedTo', 'PartOf'])]"
